key_uid,key_descriptor,key_vocabulary,relationship_type,related_uid,related_descriptor,related_vocabulary
18593529,"Chen, Peter Ho",_People,UF,18593541,"Chen, Hou, 1931-1970",_People
18593529,"Chen, Peter Ho",_People,UF,18593537,Chen Shang Ho,_People
18593529,"Chen, Peter Ho",_People,UF,18593540,Chen Shanghou,_People
18593529,"Chen, Peter Ho",_People,UF,18593531,Peter Chen Ho,_People
18533831,"Chen, Peter Min Liang",_People,UF,18548370,Peter Chen,_People
18533831,"Chen, Peter Min Liang",_People,UF,18610573,Peter Chen Min Liang,_People
18593814,"Chen, Qing Hua",_People,UF,18593815,Chen Qing Hua,_People
18549719,"Chen, Robert Min",_People,UF,18593982,Robert Min Chen,_People
18591585,"Chen, Shaoan",_People,UF,18591587,Chen Shao An,_People
18591585,"Chen, Shaoan",_People,UF,18591586,Chen Shaoan,_People
18583589,"Chen, Sho Fa",_People,UF,18583590,Chen Sho Fa,_People
18533226,"Chen, Show Mao",_People,UF,18593836,Chen Show Mao,_People
18586727,"Chen, Shucheng",_People,UF,18586728,Chen Shucheng,_People
18586727,"Chen, Shucheng",_People,UF,18586729,Tan Soo Seng,_People
18541258,"Chen, Su Lan, Dr",_People,UF,18556647,Chen Su Lan,_People
18550591,"Chen, Swee Soo",_People,UF,18600152,"Chen, Swee Soo, 1925-",_People
18550591,"Chen, Swee Soo",_People,UF,18574409,Kwok Swee Soo,_People
18550591,"Chen, Swee Soo",_People,UF,18568295,Mrs Chen Swee Soo,_People
18534012,"Chen, Tze Penn",_People,UF,18612129,Chen Tze Penn,_People
18338523,"Chen, Wen Hsi",_People,UF,18556648,Chen Wen Hsi,_People
18338523,"Chen, Wen Hsi",_People,UF,18569383,Chen Wen Hsi (Dr),_People
18338523,"Chen, Wen Hsi",_People,UF,18487421,Chen Wenhsi,_People
18338523,"Chen, Wen Hsi",_People,UF,18558519,Chen Wenxi,_People
18338523,"Chen, Wen Hsi",_People,UF,18558518,"Chen, Wenxi, 1906-1991",_People
18577781,"Chen, Yuexiu",_People,UF,18577878,Chen Yuexiu,_People
18577781,"Chen, Yuexiu",_People,UF,18577782,"Chen, Yuexiu, 1911-",_People
18577781,"Chen, Yuexiu",_People,UF,18577939,Chern Yet Siew,_People
18582997,"Chen, Zhangyi",_People,UF,18582998,Chen Zhangyi,_People
18487324,"Chen, Zhenfa",_People,UF,18591976,Chen Zhenfa,_People
18566190,"Chen, Zhiming",_People,UF,18566194,Bird (Singer),_People
18566190,"Chen, Zhiming",_People,UF,18566198,The Birdman,_People
18566190,"Chen, Zhiming",_People,UF,18566195,Nelson Chen Zhiming,_People
18566190,"Chen, Zhiming",_People,UF,18566191,Nelson Tan,_People
18566190,"Chen, Zhiming",_People,UF,18566204,"Tan, Nelson",_People
18591994,"Chen, Zonggeng",_People,UF,18591995,Chen Zonggeng,_People
18592396,"Cheng, Amy J.",_People,UF,18592400,Amy J. Cheng,_People
18592396,"Cheng, Amy J.",_People,UF,18592398,Amy Jewel Cheng Huah Joo,_People
18592396,"Cheng, Amy J.",_People,UF,18598664,Amy Jewel Cheng Hwah Joo,_People
18592396,"Cheng, Amy J.",_People,UF,18592397,"Cheng, Amy J. (Amy Jewel), 1970-",_People
18338862,Cheng Beng Buddhist Society,_Organisations,Successor,18531720,Vimalakirti Buddhist Centre,_Organisations
18516160,"Cheng, Colin Xinru",_People,UF,18588296,Colin Cheng Xinru,_People
18540431,"Cheng, Edmund",_People,UF,18540461,Edmund Cheng Wai Wing,_People
18534039,Cheng Hwa Public School,_Organisations,RT,18488240,Zhenghua Primary School,_Organisations
18534039,Cheng Hwa Public School,_Organisations,RT,18488394,Zhenghua Secondary School,_Organisations
18584652,"Cheng, Li Hui",_People,UF,18593865,Cheng Li Hui,_People
18553597,"Cheng, Lucy Gueh Eng",_People,UF,18553599,Lucy Cheng Gueh Eng,_People
18343544,Cheng San,_Geographics,UF,18343545,Cheng San Sub Zone,_Geographics
18343544,Cheng San,_Geographics,UF,18343546,Cheng San Subzone,_Geographics
18343544,Cheng San,_Geographics,BT,18343130,Ang Mo Kio,_Geographics
18580910,Cheng San Public Library,_Organisations,UF,18605221,Cheng San Community Library,_Organisations
18342642,Cheng San Public Library (Place),_GeoBuildings,UF,18343040,Cheng San Community Library,_GeoBuildings
18345415,Cheng Soon Crescent,_Geographics,BT,18343761,Anak Bukit,_Geographics
18345416,Cheng Soon Garden,_Geographics,BT,18343761,Anak Bukit,_Geographics
18345417,Cheng Soon Lane,_Geographics,BT,18343761,Anak Bukit,_Geographics
18560574,"Cheng, Tsang Man",_People,UF,18560573,Cheng Tsang Man,_People
18586730,"Cheng, Vincent",_People,UF,18586731,Vincent Cheng,_People
18587931,"Cheng, Wai Keung",_People,UF,18587932,Cheng Wai Keung,_People
18551991,"Cheng, William",_People,UF,18551992,William Cheng,_People
18346239,Cheng Yan Place,_Geographics,BT,18345401,Victoria,_Geographics
18602470,Cheng Yew Heng Candy Factory,_Organisations,na,na,na,na
18551338,"Cheng, Yu Tung",_People,UF,18551339,"Zheng, Yutong, 1925-",_People
18526395,"Cheo, Chai Chen",_People,UF,18526415,"Jiang, Caizheng",_People
18551021,"Cheo, Chai-Hiang",_People,UF,18551022,Cheo Chai Hiang,_People
18551021,"Cheo, Chai-Hiang",_People,UF,18551023,Cheo Chai-Hiang,_People
18551021,"Cheo, Chai-Hiang",_People,UF,18580888,"Cheo, Chai-Hiang, 1946-",_People
18554059,"Cheo, Kim Ban",_People,UF,18554067,Cheo Kim Ban,_People
18554059,"Cheo, Kim Ban",_People,UF,18584267,"Cheo, Kim Ban, 1929-",_People
18554059,"Cheo, Kim Ban",_People,UF,18579890,Kenneth Cheo Kim Ban,_People
18560576,"Cheong, Choong Kong",_People,UF,18560575,Cheong Choong Kong,_People
18587845,"Cheong, Colin",_People,UF,18587846,Colin Cheong,_People
18587845,"Cheong, Colin",_People,UF,18587847,Colin Cheong Wye Mun,_People
18587845,"Cheong, Colin",_People,UF,18587848,Zhen Wai Mung,_People
18533834,"Cheong, Eric Yuen Chee",_People,UF,18551176,Eric Cheong Yuen Chee,_People
18608950,"Cheong, Fatt Tze",_People,UF,18608955,Chang Bishi,_People
18608950,"Cheong, Fatt Tze",_People,UF,18608956,Chang Chin Hsun,_People
18608950,"Cheong, Fatt Tze",_People,UF,18608951,Cheong Fatt Tze,_People
18608950,"Cheong, Fatt Tze",_People,UF,18608959,Thio Tiauw Siat,_People
18608950,"Cheong, Fatt Tze",_People,UF,18608954,Tjong Tjen Hsoen,_People
18608950,"Cheong, Fatt Tze",_People,UF,18608952,"Zhang, Bishi, 1841-1916",_People
18338470,"Cheong, Felix",_People,UF,18556712,Felix Cheong,_People
18338470,"Cheong, Felix",_People,UF,18556713,Felix Cheong Seng Fei,_People
18553663,"Cheong, Francis",_People,UF,18553665,Francis Cheong,_People
18553663,"Cheong, Francis",_People,UF,18603991,Francis Cheong Seng Fai,_People
18605596,"Cheong, Koon Hean",_People,UF,18605597,Cheong Koon Hean,_People
18589258,"Cheong, Koon Seng",_People,UF,18589259,Cheong Koon Seng,_People
18543374,"Cheong, Laitong",_People,UF,18605153,Cheong Lai Tong,_People
18543374,"Cheong, Laitong",_People,UF,18605152,Cheong Laitong,_People
18587849,"Cheong, Siew Keong",_People,UF,18587850,Cheong Siew Keong,_People
18338524,"Cheong, Soo Pieng",_People,UF,18556649,Cheong Soo Pieng,_People
18338524,"Cheong, Soo Pieng",_People,UF,18586242,"Soo Pieng, 1917-1983",_People
18338524,"Cheong, Soo Pieng",_People,UF,18338641,Zhong Sibin,_People
18338524,"Cheong, Soo Pieng",_People,RT,18576383,"Chen, Cheng Mei",_People
18338524,"Cheong, Soo Pieng",_People,RT,18558574,"Leo, Hee Tong",_People
18659675,"Cheong, Suk-Wai",_People,na,na,na,na
18550847,"Cheong, Weng Yat",_People,UF,18583379,Chang Hui,_People
18550847,"Cheong, Weng Yat",_People,UF,18583382,Chang Jung-jih,_People
18550847,"Cheong, Weng Yat",_People,UF,18550843,Cheong Weng Yat,_People
18550847,"Cheong, Weng Yat",_People,UF,18583384,Ge Ming,_People
18550847,"Cheong, Weng Yat",_People,UF,18583383,Po Zhen Zi,_People
18550847,"Cheong, Weng Yat",_People,UF,18583385,Yü Sang,_People
18550847,"Cheong, Weng Yat",_People,UF,18550846,Zhang Hui,_People
18550847,"Cheong, Weng Yat",_People,UF,18583380,"Zhang, Hui, 1942-",_People
18550847,"Cheong, Weng Yat",_People,UF,18583381,Zhang Rongri,_People
18344281,Chepstow Close,_Geographics,BT,18343644,Serangoon Garden,_Geographics
18345574,Cherry Avenue,_Geographics,BT,18343767,Holland Road (Subzone),_Geographics
18341963,Chesed-El Synagogue (Place),_GeoBuildings,na,na,na,na
18346457,Chestnut Avenue,_Geographics,BT,18343270,Bangkit,_Geographics
18346457,Chestnut Avenue,_Geographics,BT,18343275,Dairy Farm (Subzone),_Geographics
18346458,Chestnut Close,_Geographics,BT,18343275,Dairy Farm (Subzone),_Geographics
18346459,Chestnut Crescent,_Geographics,BT,18343275,Dairy Farm (Subzone),_Geographics
18346460,Chestnut Drive,_Geographics,BT,18343275,Dairy Farm (Subzone),_Geographics
18488269,Chestnut Drive Secondary School,_Organisations,RT,18488295,Fajar Secondary School,_Organisations
18346461,Chestnut Gardens,_Geographics,BT,18343275,Dairy Farm (Subzone),_Geographics
18346462,Chestnut Lane,_Geographics,BT,18343275,Dairy Farm (Subzone),_Geographics
18595578,Chestnut Nature Park,_Geographics,na,na,na,na
18346463,Chestnut Terrace,_Geographics,BT,18343275,Dairy Farm (Subzone),_Geographics
18539012,Chettiars' (Nattukkottai) Chamber of Commerce,_Organisations,na,na,na,na
18604767,"Chettiars' Temple Society, Singapore",_Organisations,na,na,na,na
18604506,"Cheung, Pooi Yip",_People,UF,18604507,Cheung Pooi Yip,_People
18347825,Cheviot Hill,_Geographics,BT,18343636,Frankel,_Geographics
18531386,THE CHEVRONS,_Organisations,Predecessor,18531385,SAF Warrant Officers & Specialists Club,_Organisations
18659781,"Chew, Agnes",_People,UF,18659782,Agnes Chew,_People
18554146,"Chew, Andrew",_People,UF,18554149,Andrew Chew,_People
18554146,"Chew, Andrew",_People,UF,18556699,Andrew Chew Guan Khuan,_People
18338317,"Chew, Boon Lay",_People,UF,18556650,Chew Boon Lay,_People
18338317,"Chew, Boon Lay",_People,RT,18587851,"Chew, Hock Leong",_People
18659886,"Chew, Cassandra",_People,UF,18659887,Cassandra Chew,_People
18532809,"Chew, Chin Hin",_People,UF,18574730,Chew Chin Hin,_People
18574077,"Chew, Choo Keng",_People,UF,18574078,Chew Choo Keng,_People
18554186,"Chew, Choon",_People,UF,18600153,"Chew, Choon, 1949-",_People
18554186,"Chew, Choon",_People,UF,18554187,Choon Chew,_People
18338596,"Chew, Chor Meng",_People,UF,18338642,Chew Chor Meng,_People
18338596,"Chew, Chor Meng",_People,UF,18598665,Zhou Chuming,_People
18338553,"Chew, Elim",_People,UF,18556677,Elim Chew,_People
18338553,"Chew, Elim",_People,UF,18556678,Elim Chew Soo Gim,_People
18551583,"Chew, Ernest",_People,UF,18551584,Ernest Chew,_People
18551583,"Chew, Ernest",_People,UF,18551587,Ernest Chew C. T.,_People
18551583,"Chew, Ernest",_People,UF,18568296,Ernest Chew Chin Tiong,_People
18551583,"Chew, Ernest",_People,UF,18551589,"Ernest Chew Chin Tong, Dr",_People
18551583,"Chew, Ernest",_People,UF,18598622,Ernest Chin Tiong Chew,_People
18662181,"Chew, Gek Khim",_People,na,na,na,na
18533835,"Chew, Heng Ching",_People,UF,18610868,Chew Heng Ching,_People
18602417,"Chew, Hian Swee",_People,UF,18602420,Chew Hean Swee,_People
18602417,"Chew, Hian Swee",_People,UF,18602418,Chew Hian Swee,_People
18578003,"Chew, Hiong San",_People,UF,18578004,Chew Hiong San,_People
18587851,"Chew, Hock Leong",_People,UF,18587852,Chew Hock Leong,_People
18587851,"Chew, Hock Leong",_People,RT,18338317,"Chew, Boon Lay",_People
18580853,"Chew, Hui Im",_People,UF,18580855,Chew Hui Im,_People
18580853,"Chew, Hui Im",_People,UF,18580857,Zhou Huiyin,_People
18585919,"Chew, Joo Chiat",_People,UF,18585920,Chew Joo Chiat,_People
18585919,"Chew, Joo Chiat",_People,RT,18540704,"Chew, Philip",_People
18600924,"Chew, Joon Hiang",_People,UF,18600925,Chew Joon Hiang,_People
18586086,"Chew, Kheng Chuan",_People,UF,18586087,Chew Kheng Chuan,_People
18586086,"Chew, Kheng Chuan",_People,UF,18598345,KC Chew,_People
18553828,"Chew, Kim Liong",_People,UF,18553831,Chew Kim Liong,_People
18553828,"Chew, Kim Liong",_People,UF,18553836,Leon K. L. Chew,_People
18553828,"Chew, Kim Liong",_People,UF,18591175,"Zhu, Jinliang, 1958-",_People
18612170,"Chew, Marvin",_People,UF,18612171,"Chew, Marvin, 1975-",_People
18612170,"Chew, Marvin",_People,UF,18612172,Marvin Chew,_People
18607032,"Chew, Men Leong",_People,UF,18607033,Chew Men Leong,_People
18540704,"Chew, Philip",_People,UF,18575026,Philip Chew,_People
18540704,"Chew, Philip",_People,UF,18575028,Philip Chew Peng Kia,_People
18540704,"Chew, Philip",_People,RT,18585919,"Chew, Joo Chiat",_People
18577143,"Chew, Phyllis Ghim Lian",_People,UF,18578116,Chew Ghim Lian Phyllis,_People
18577143,"Chew, Phyllis Ghim Lian",_People,UF,18577146,P. G-L. Chew,_People
18577143,"Chew, Phyllis Ghim Lian",_People,UF,18577147,P. G. L. Chew,_People
18577143,"Chew, Phyllis Ghim Lian",_People,UF,18578114,Phyllis Ghim Lian Chew,_People
18543179,"Chew, Piak San",_People,UF,18610869,Chew Piak San,_People
18565434,"Chew, Rebecca",_People,UF,18565435,Mrs Rebecca Chew,_People
18565434,"Chew, Rebecca",_People,UF,18577058,Mrs Rebecca Chew Pek Yum,_People
18565434,"Chew, Rebecca",_People,UF,18594032,Rebecca Ng Pek Yum,_People
18577149,"Chew, Shirley",_People,UF,18577327,Shirley Chew,_People
18551841,"Chew, Swee Kee",_People,UF,18581059,Chew Swee Kee,_People
18602421,"Chew, Teng How",_People,UF,18602422,Chew Teng How,_People
18662195,"Chew, Yi Wei",_People,UF,18662196,Yi Wei Chew,_People
18612283,Chhim Sothy,_People,na,na,na,na
18589067,Chi Hock Keng Temple (Place),_GeoBuildings,na,na,na,na
18578024,"Chi, Too",_People,UF,18578025,Chi Too,_People
18593216,"Chia, Alfred",_People,UF,18593217,Alfred Chia,_People
18593216,"Chia, Alfred",_People,UF,18593219,Alfred Chia Chiow Kuan,_People
18593216,"Chia, Alfred",_People,UF,18593218,"Chia, Alfred, 1968-",_People
18586732,"Chia, Ann Siang",_People,UF,18586733,Chia Ann Siang,_People
18608814,"Chia, Beatrice",_People,UF,18608815,Beatrice Chia,_People
18608814,"Chia, Beatrice",_People,UF,18608816,Beatrice Chia-Richmond,_People
18608814,"Chia, Beatrice",_People,RT,18339973,"Richmond, Mark",_People
18560577,"Chia, Boon Leong",_People,UF,18560579,Chia Boon Leong,_People
18607035,"Chia, Boon Pin",_People,UF,18607036,Chia Boon Pin,_People
18554163,"Chia, Cheong Fook",_People,UF,18554164,Chia Cheong Fook,_People
18587853,"Chia, Choo Suan",_People,UF,18587854,Chia Choo Suan,_People
18583272,"Chia, Christine",_People,UF,18583274,Christine Chia,_People
18560592,"Chia, Christopher",_People,UF,18560593,"Chia, Christopher, 1953-",_People
18560592,"Chia, Christopher",_People,UF,18560594,Christopher Chia,_People
18560592,"Chia, Christopher",_People,UF,18560596,"Christopher Chia Teck Khiam, Dr",_People
18608774,"Chia, Chuyia",_People,UF,18608775,Chuyia Chia,_People
18601400,"Chia, Eng Say",_People,UF,18601401,Chia Eng Say,_People
18564683,"Chia, Felix",_People,UF,18564684,Felix Chia,_People
18564683,"Chia, Felix",_People,UF,18600930,Felix Chia Thian Hoe,_People
18583151,"Chia, Grace",_People,UF,18583153,"Chia, Grace, 1973-",_People
18583151,"Chia, Grace",_People,UF,18583152,Grace Chia,_People
18578941,"Chia, Henry",_People,UF,18578942,Henry Chia,_People
18663666,"Chia, Jean",_People,UF,18663667,Jean Chia,_People
18663666,"Chia, Jean",_People,UF,18663668,Jean Chia E Ming,_People
18620866,"Chia, Joo Ming",_People,UF,18620900,Chia Joo Ming,_People
18620866,"Chia, Joo Ming",_People,UF,18620867,"Xie, Yumin, 1959-",_People
18580341,"Chia, Josephine",_People,UF,18580344,Josephine Chia,_People
18580341,"Chia, Josephine",_People,UF,18580343,"Over, Josephine Chia",_People
18560326,"Chia, Keng Hock",_People,UF,18560327,Chia Keng Hock,_People
18560326,"Chia, Keng Hock",_People,UF,18560328,John Chia Keng Hock,_People
18578552,"Chia, Kwek Fah",_People,UF,18578553,Chia Kwek Fah,_People
18589348,Chia Leng Kong Heng Kang Tian (Temple),_GeoBuildings,UF,18589349,Gu Kia Sua Chia Leng Kong,_GeoBuildings
18589348,Chia Leng Kong Heng Kang Tian (Temple),_GeoBuildings,UF,18589350,Gui Zai Shan Zheng Long Gong,_GeoBuildings
18589348,Chia Leng Kong Heng Kang Tian (Temple),_GeoBuildings,UF,18589351,Tai Yeong Kong Temple (Place),_GeoBuildings
18578077,"Chia, Lin Sien",_People,UF,18578078,Chia Lin Sien,_People
18564862,"Chia, Peter Joe",_People,UF,18564863,Peter Joe Chia,_People
18586595,"Chia, Philip",_People,UF,18586600,Chef Baba Philip,_People
18586595,"Chia, Philip",_People,UF,18586596,"Chia, Philip, 1960-",_People
18586595,"Chia, Philip",_People,UF,18586598,Philip Chia Kim Leng,_People
18586595,"Chia, Philip",_People,UF,18586599,Xie Jinlong,_People
18551659,"Chia, Poteik",_People,UF,18600256,Chia Poteik,_People
18531711,Chia (Pow Soo) Hakka Clan Association,_Organisations,Predecessor,18338724,Singapore Nanyang Khek Community Pow Soo Association,_Organisations
18533227,"Chia, Shi-Lu, Dr.",_People,UF,18593873,Chia Shi-Lu,_People
18541270,"Chia, Soon Ann",_People,UF,18572558,Chia Soon Ann,_People
18541270,"Chia, Soon Ann",_People,RT,18536815,"Lim, Chong Pang",_People
18526485,"Chia, Steve Kiah Hong",_People,UF,18593878,Steve Chia,_People
18526485,"Chia, Steve Kiah Hong",_People,UF,18593877,Steve Chia Kiah Hong,_People
18526485,"Chia, Steve Kiah Hong",_People,UF,18526486,"Xie, Jingfeng",_People
18578818,"Chia, Tee Chiak",_People,UF,18578820,Chia Tee Chiak,_People
18560582,"Chia, Thye Poh",_People,UF,18560581,Chia Thye Poh,_People
18598276,"Chia, Yu Chian",_People,UF,18598277,Chia Yu Chian,_People
18598276,"Chia, Yu Chian",_People,UF,18598278,"Chia, Yu Chian, 1936-1990",_People
18338692,Chiam Clan Association,_Organisations,na,na,na,na
18533229,"Chiam, Lina",_People,UF,18584668,Lina Chiam,_People
18533229,"Chiam, Lina",_People,UF,18593040,Lina Loh Woon Lee,_People
18533229,"Chiam, Lina",_People,RT,18338616,"Chiam, See Tong",_People
18338616,"Chiam, See Tong",_People,UF,18554177,Chiam See Tong,_People
18338616,"Chiam, See Tong",_People,UF,18554176,"Chiam, See Tong, 1935-",_People
18338616,"Chiam, See Tong",_People,UF,18338643,Zhan Shizhong,_People
18338616,"Chiam, See Tong",_People,RT,18533229,"Chiam, Lina",_People
18548365,"Chiang, Chie Foo",_People,na,na,na,na
18338545,"Chiang, Claire",_People,UF,18558520,"Chiang, Claire See Ngoh",_People
18338545,"Chiang, Claire",_People,UF,18556658,Claire Chiang,_People
18338545,"Chiang, Claire",_People,RT,18338554,"Ho, Kwon Ping",_People
18533836,"Chiang, Hai Ding",_People,UF,18554185,Chiang Hai Ding,_People
18565598,"Chiang, Heng Liang",_People,UF,18565597,Chiang Heng Liang,_People
18338569,"Chiang, Michael",_People,UF,18556760,Michael Chiang,_People
18338569,"Chiang, Michael",_People,UF,18553851,Michael Chiang Hai Young,_People
